Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-fj4d,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Audio,Spreadsheet: randomise_block,Spreadsheet: gloomy_rating,Spreadsheet: upset_rating,Spreadsheet: scared_rating,Spreadsheet: sad_rating,Spreadsheet: anxious_rating,Spreadsheet: happy_rating,Spreadsheet: satisfied_rating,Spreadsheet: excited_rating,Spreadsheet: joyful_rating,Spreadsheet: relaxed_rating,Manipulation: Spreadsheet,Store: progress,Store: progress_practice
43,1732043510361,19/11/2024 19:11:50,1732025510361,-5,19/11/2024 09:11:50,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,2,Ratings_Practice,Practice Ratings,smykl5,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Scared Slider,19,object-198,Ratings_Practice,,8_pieceA_dreamy_calm_joyous_1.mp3,,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,12
44,1732043510362,19/11/2024 19:11:50,1732025510362,-5,19/11/2024 09:11:50,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,2,Ratings_Practice,Practice Ratings,smykl5,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Joyful Slider,21,object-200,Ratings_Practice,,8_pieceA_dreamy_calm_joyous_1.mp3,,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,12
45,1732043531395,19/11/2024 19:12:11,1732025531395,-5,19/11/2024 09:12:11,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,2,Ratings_Practice,Practice Ratings,smykl5,1,continue,,21060.00000000297,21050.29999999999,21060.00000000297,21060.00000000297,21050.29999999999,21060.00000000297,1,21060.00000000297,0,0,,Click To Continue,Continue,22,object-201,Ratings_Practice,,8_pieceA_dreamy_calm_joyous_1.mp3,,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,13
46,1732043531404,19/11/2024 19:12:11,1732025531404,-5,19/11/2024 09:12:11,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,2,Ratings_Practice,Practice Ratings,smykl5,1,response,5,2783.399999999994,21050.29999999999,21067.099999999977,2783.399999999994,21050.29999999999,21067.099999999977,1,2783.399999999994,18283.699999999983,0,,Slider,Anxious Slider,3,object-182,Ratings_Practice,,8_pieceA_dreamy_calm_joyous_1.mp3,,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,14
47,1732043531405,19/11/2024 19:12:11,1732025531405,-5,19/11/2024 09:12:11,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,2,Ratings_Practice,Practice Ratings,smykl5,1,response,52,10283.299999999988,21050.29999999999,21067.099999999977,10283.299999999988,21050.29999999999,21067.099999999977,1,10283.299999999988,10783.799999999988,0,,Slider,Relaxed Slider,5,object-184,Ratings_Practice,,8_pieceA_dreamy_calm_joyous_1.mp3,,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,15
48,1732043531405,19/11/2024 19:12:11,1732025531405,-5,19/11/2024 09:12:11,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,2,Ratings_Practice,Practice Ratings,smykl5,1,response,12,3766.7999999999884,21050.29999999999,21067.099999999977,3766.7999999999884,21050.29999999999,21067.099999999977,1,3766.7999999999884,17300.29999999999,0,,Slider,Gloomy Slider,7,object-186,Ratings_Practice,,8_pieceA_dreamy_calm_joyous_1.mp3,,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,16
49,1732043531406,19/11/2024 19:12:11,1732025531406,-5,19/11/2024 09:12:11,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,2,Ratings_Practice,Practice Ratings,smykl5,1,response,2,12066.899999999994,21050.29999999999,21067.099999999977,12066.899999999994,21050.29999999999,21067.099999999977,1,12066.899999999994,9000.199999999983,0,,Slider,Excited Slider,9,object-188,Ratings_Practice,,8_pieceA_dreamy_calm_joyous_1.mp3,,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,17
50,1732043531407,19/11/2024 19:12:11,1732025531407,-5,19/11/2024 09:12:11,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,2,Ratings_Practice,Practice Ratings,smykl5,1,response,17,5533.1999999999825,21050.29999999999,21067.099999999977,5533.1999999999825,21050.29999999999,21067.099999999977,1,5533.1999999999825,15533.899999999994,0,,Slider,Happy Slider,11,object-190,Ratings_Practice,,8_pieceA_dreamy_calm_joyous_1.mp3,,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,18
51,1732043531408,19/11/2024 19:12:11,1732025531408,-5,19/11/2024 09:12:11,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,2,Ratings_Practice,Practice Ratings,smykl5,1,response,2,16633.5,21050.29999999999,21067.099999999977,16633.5,21050.29999999999,21067.099999999977,1,16633.5,4433.599999999977,0,,Slider,Upset Slider,13,object-192,Ratings_Practice,,8_pieceA_dreamy_calm_joyous_1.mp3,,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,19
52,1732043531408,19/11/2024 19:12:11,1732025531408,-5,19/11/2024 09:12:11,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,2,Ratings_Practice,Practice Ratings,smykl5,1,response,58,6683.399999999994,21050.29999999999,21067.099999999977,6683.399999999994,21050.29999999999,21067.099999999977,1,6683.399999999994,14383.699999999983,0,,Slider,Sad Slider,15,object-194,Ratings_Practice,,8_pieceA_dreamy_calm_joyous_1.mp3,,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,20
53,1732043531409,19/11/2024 19:12:11,1732025531409,-5,19/11/2024 09:12:11,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,2,Ratings_Practice,Practice Ratings,smykl5,1,response,68,17983.599999999977,21050.29999999999,21067.099999999977,17983.599999999977,21050.29999999999,21067.099999999977,1,17983.599999999977,3083.5,0,,Slider,Satisfied Slider,17,object-196,Ratings_Practice,,8_pieceA_dreamy_calm_joyous_1.mp3,,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,21
54,1732043531410,19/11/2024 19:12:11,1732025531410,-5,19/11/2024 09:12:11,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,2,Ratings_Practice,Practice Ratings,smykl5,1,response,2,7883.299999999988,21050.29999999999,21067.099999999977,7883.299999999988,21050.29999999999,21067.099999999977,1,7883.299999999988,13183.799999999988,0,,Slider,Scared Slider,19,object-198,Ratings_Practice,,8_pieceA_dreamy_calm_joyous_1.mp3,,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,22
55,1732043531410,19/11/2024 19:12:11,1732025531410,-5,19/11/2024 09:12:11,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,2,Ratings_Practice,Practice Ratings,smykl5,1,response,40,20200.199999999983,21050.29999999999,21067.099999999977,20200.199999999983,21050.29999999999,21067.099999999977,1,20200.199999999983,866.8999999999942,0,,Slider,Joyful Slider,21,object-200,Ratings_Practice,,8_pieceA_dreamy_calm_joyous_1.mp3,,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,23
56,1732043532522,19/11/2024 19:12:12,1732025532522,-5,19/11/2024 09:12:12,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Practice End,Screen 1,qrm6o8,1,continue,,1138,1133.2999999999884,1138,1138,1133.2999999999884,1138,1,1138,0,0,,Click To Continue,Continue Button,2,object-81,Practice End,,,,,,,,,,,,,,,,23
57,1732043535485,19/11/2024 19:12:15,1732025535485,-5,19/11/2024 09:12:15,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Fixation_Image,Fixation Cross,aska1u,1,continue,,2966.600000000006,2966.600000000006,2966.600000000006,2966.600000000006,2966.600000000006,2966.600000000006,1,2966.600000000006,0,0,,Fixation Timing,Fixation Cross,1,object-49,Fixation_Image,Rainbow 2.jpg,,13,,,,,,,,,,,,,23
58,1732043543485,19/11/2024 19:12:23,1732025543485,-5,19/11/2024 09:12:23,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Fixation_Image,Image,uk5pr7,2,timedOut,,0,0,0,8001.000000005966,8000.1999999999825,8001.000000005966,1,0,0,0,,Time Limit,screen,0,screen,Fixation_Image,Rainbow 2.jpg,,13,,,,,,,,,,,,,23
59,1732043543521,19/11/2024 19:12:23,1732025543521,-5,19/11/2024 09:12:23,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Anxious Slider,3,object-107,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,23
60,1732043543522,19/11/2024 19:12:23,1732025543522,-5,19/11/2024 09:12:23,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Relaxed Slider,5,object-111,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,23
61,1732043543523,19/11/2024 19:12:23,1732025543523,-5,19/11/2024 09:12:23,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Gloomy Slider,7,object-114,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,23
62,1732043543524,19/11/2024 19:12:23,1732025543524,-5,19/11/2024 09:12:23,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Excited Slider,9,object-115,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,23
63,1732043543526,19/11/2024 19:12:23,1732025543526,-5,19/11/2024 09:12:23,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Happy Slider,11,object-144,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,23
64,1732043543527,19/11/2024 19:12:23,1732025543527,-5,19/11/2024 09:12:23,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Upset Slider,13,object-129,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,23
65,1732043543528,19/11/2024 19:12:23,1732025543528,-5,19/11/2024 09:12:23,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Sad Slider,15,object-131,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,23
66,1732043543529,19/11/2024 19:12:23,1732025543529,-5,19/11/2024 09:12:23,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Satisfied Slider,17,object-133,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,23
67,1732043543531,19/11/2024 19:12:23,1732025543531,-5,19/11/2024 09:12:23,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Scared Slider,19,object-135,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,23
68,1732043543532,19/11/2024 19:12:23,1732025543532,-5,19/11/2024 09:12:23,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Joyful Slider,21,object-137,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,,23
69,1732043565863,19/11/2024 19:12:45,1732025565863,-5,19/11/2024 09:12:45,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,continue,,22377.700000011944,22367,22377.700000011944,22377.700000011944,22367,22377.700000011944,1,22377.700000011944,0,0,,Click To Continue,Continue,22,object-108,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,1,23
70,1732043565871,19/11/2024 19:12:45,1732025565871,-5,19/11/2024 09:12:45,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,response,3,2866.7000000000116,22367,22383.79999999999,2866.7000000000116,22367,22383.79999999999,1,2866.7000000000116,19517.099999999977,0,,Slider,Anxious Slider,3,object-107,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,2,23
71,1732043565871,19/11/2024 19:12:45,1732025565871,-5,19/11/2024 09:12:45,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,response,96,20667,22367,22383.79999999999,20667,22367,22383.79999999999,1,20667,1716.7999999999884,0,,Slider,Relaxed Slider,5,object-111,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,3,23
72,1732043565872,19/11/2024 19:12:45,1732025565872,-5,19/11/2024 09:12:45,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,response,2,5183.300000000047,22367,22383.79999999999,5183.300000000047,22367,22383.79999999999,1,5183.300000000047,17200.49999999994,0,,Slider,Gloomy Slider,7,object-114,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,4,23
73,1732043565872,19/11/2024 19:12:45,1732025565872,-5,19/11/2024 09:12:45,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,response,80,18483.5,22367,22383.79999999999,18483.5,22367,22383.79999999999,1,18483.5,3900.2999999999884,0,,Slider,Excited Slider,9,object-115,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,5,23
74,1732043565873,19/11/2024 19:12:45,1732025565873,-5,19/11/2024 09:12:45,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,response,82,6250,22367,22383.79999999999,6250,22367,22383.79999999999,1,6250,16133.799999999988,0,,Slider,Happy Slider,11,object-144,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,6,23
75,1732043565875,19/11/2024 19:12:45,1732025565875,-5,19/11/2024 09:12:45,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,response,0,16950.100000000035,22367,22383.79999999999,16950.100000000035,22367,22383.79999999999,1,16950.100000000035,5433.699999999953,0,,Slider,Upset Slider,13,object-129,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,7,23
76,1732043565877,19/11/2024 19:12:45,1732025565877,-5,19/11/2024 09:12:45,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,response,0,8633.300000000047,22367,22383.79999999999,8633.300000000047,22367,22383.79999999999,1,8633.300000000047,13750.499999999942,0,,Slider,Sad Slider,15,object-131,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,8,23
77,1732043565878,19/11/2024 19:12:45,1732025565878,-5,19/11/2024 09:12:45,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,response,29,14750.200000000012,22367,22383.79999999999,14750.200000000012,22367,22383.79999999999,1,14750.200000000012,7633.599999999977,0,,Slider,Satisfied Slider,17,object-133,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,9,23
78,1732043565878,19/11/2024 19:12:45,1732025565878,-5,19/11/2024 09:12:45,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,response,1,10766.900000000023,22367,22383.79999999999,10766.900000000023,22367,22383.79999999999,1,10766.900000000023,11616.899999999965,0,,Slider,Scared Slider,19,object-135,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,10,23
79,1732043565879,19/11/2024 19:12:45,1732025565879,-5,19/11/2024 09:12:45,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Ratings,Ratings,j64n3q,1,response,76,12766.900000000023,22367,22383.79999999999,12766.900000000023,22367,22383.79999999999,1,12766.900000000023,9616.899999999965,0,,Slider,Joyful Slider,21,object-137,Ratings,Rainbow 2.jpg,,13,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,11,23
80,1732043568819,19/11/2024 19:12:48,1732025568819,-5,19/11/2024 09:12:48,169297,25,task-6dig,repeat-xtpj#2,41470310,TEAM_YA_080,12104716,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,rating-task,17,Incorrect~Correct,Spreadsheet,Spreadsheet,1,Fixation_Music,Fixation Cross,9dr1nk,1,continue,,2966.5,2966.5,2966.5,2966.5,2966.5,2966.5,1,2966.5,0,0,,Fixation Timing,Fixation Cross,1,object-99,Fixation_Music,,6_10.mp3,28,,,,,,,,,,,,11,23
