Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,correctAnswerCount,EarlyExitButtonText,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,stimuli,ShowProgressBar,branch-fj4d
14,1746574883993,"06/05/2025, 23:41:23",1746574884611,-4,"06/05/2025, 19:41:24",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,2,1,Screen 3,Zone3,timelimit_screen,999.7999999999884,,,,0,,,,,1,,1,Trial,2,HugginsPitch_9_2.flac,1,Incorrect~Correct
15,1746574884118,"06/05/2025, 23:41:24",1746574884621,-4,"06/05/2025, 19:41:24",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,2,2,Screen 1,content,content_web_audio,1.2000000029802322,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,2,HugginsPitch_9_2.flac,1,Incorrect~Correct
16,1746574890134,"06/05/2025, 23:41:30",1746574890629,-4,"06/05/2025, 19:41:30",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,2,2,Screen 1,content,content_web_audio,6007.9000000059605,,,,0,,,,,,,1,Trial,2,HugginsPitch_9_2.flac,1,Incorrect~Correct
17,1746574891759,"06/05/2025, 23:41:31",1746574892364,-4,"06/05/2025, 19:41:32",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,2,3,Screen 2,buttonB,response_button_text,1716.5,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_9_2.flac,1,Incorrect~Correct
18,1746574892743,"06/05/2025, 23:41:32",1746574893359,-4,"06/05/2025, 19:41:33",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,3,1,Screen 3,Zone3,timelimit_screen,999.8999999999942,,,,0,,,,,1,,1,Trial,1,HugginsPitch_7_1.flac,1,Incorrect~Correct
19,1746574892859,"06/05/2025, 23:41:32",1746574893375,-4,"06/05/2025, 19:41:33",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,3,2,Screen 1,content,content_web_audio,2.1999999955296516,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,1,HugginsPitch_7_1.flac,1,Incorrect~Correct
20,1746574898767,"06/05/2025, 23:41:38",1746574899380,-4,"06/05/2025, 19:41:39",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,3,2,Screen 1,content,content_web_audio,6006.79999999702,,,,0,,,,,,,1,Trial,1,HugginsPitch_7_1.flac,1,Incorrect~Correct
21,1746574899637,"06/05/2025, 23:41:39",1746574900250,-4,"06/05/2025, 19:41:40",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,3,3,Screen 2,buttonB,response_button_text,852.7999999970198,,,2,1,,,,,,,1,Trial,1,HugginsPitch_7_1.flac,1,Incorrect~Correct
22,1746574900620,"06/05/2025, 23:41:40",1746574901233,-4,"06/05/2025, 19:41:41",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,4,1,Screen 3,Zone3,timelimit_screen,999.7999999999884,,,,0,,,,,1,,1,Trial,3,HugginsPitch_4_3.flac,1,Incorrect~Correct
23,1746574900732,"06/05/2025, 23:41:40",1746574901249,-4,"06/05/2025, 19:41:41",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,4,2,Screen 1,content,content_web_audio,2.100000001490116,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,3,HugginsPitch_4_3.flac,1,Incorrect~Correct
24,1746574906647,"06/05/2025, 23:41:46",1746574907254,-4,"06/05/2025, 19:41:47",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,4,2,Screen 1,content,content_web_audio,6007.10000000149,,,,0,,,,,,,1,Trial,3,HugginsPitch_4_3.flac,1,Incorrect~Correct
25,1746574909319,"06/05/2025, 23:41:49",1746574909923,-4,"06/05/2025, 19:41:49",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,4,3,Screen 2,buttonA,response_button_text,2651.7000000029802,,,1,1,,,,,,,1,Trial,3,HugginsPitch_4_3.flac,1,Incorrect~Correct
26,1746574910308,"06/05/2025, 23:41:50",1746574910920,-4,"06/05/2025, 19:41:50",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,5,1,Screen 3,Zone3,timelimit_screen,999.6000000000058,,,,0,,,,,1,,1,Trial,2,HugginsPitch_10_2.flac,1,Incorrect~Correct
27,1746574910425,"06/05/2025, 23:41:50",1746574910932,-4,"06/05/2025, 19:41:50",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,5,2,Screen 1,content,content_web_audio,1.2999999970197678,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,2,HugginsPitch_10_2.flac,1,Incorrect~Correct
28,1746574916320,"06/05/2025, 23:41:56",1746574916937,-4,"06/05/2025, 19:41:56",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,5,2,Screen 1,content,content_web_audio,6005.5,,,,0,,,,,,,1,Trial,2,HugginsPitch_10_2.flac,1,Incorrect~Correct
29,1746574919089,"06/05/2025, 23:41:59",1746574919692,-4,"06/05/2025, 19:41:59",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,5,3,Screen 2,buttonC,response_button_text,2748.39999999851,,,3,1,,,,,,,1,Trial,2,HugginsPitch_10_2.flac,1,Incorrect~Correct
30,1746574920074,"06/05/2025, 23:42:00",1746574920689,-4,"06/05/2025, 19:42:00",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,6,1,Screen 3,Zone3,timelimit_screen,999.8999999999942,,,,0,,,,,1,,1,Trial,2,HugginsPitch_3_2.flac,1,Incorrect~Correct
31,1746574920198,"06/05/2025, 23:42:00",1746574920703,-4,"06/05/2025, 19:42:00",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,6,2,Screen 1,content,content_web_audio,1.6000000014901161,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,2,HugginsPitch_3_2.flac,1,Incorrect~Correct
32,1746574926098,"06/05/2025, 23:42:06",1746574926708,-4,"06/05/2025, 19:42:06",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,6,2,Screen 1,content,content_web_audio,6005.60000000149,,,,0,,,,,,,1,Trial,2,HugginsPitch_3_2.flac,1,Incorrect~Correct
33,1746574927305,"06/05/2025, 23:42:07",1746574927921,-4,"06/05/2025, 19:42:07",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,6,3,Screen 2,buttonB,response_button_text,1196.3000000044703,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_3_2.flac,1,Incorrect~Correct
34,1746574930384,"06/05/2025, 23:42:10",1746574930992,-4,"06/05/2025, 19:42:10",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,14,1,1,Screen 1,advancementZone,continue_button,3058,,,,0,,,,,,,,End,,,,Incorrect~Correct
35,1746574930506,"06/05/2025, 23:42:10",1746574931001,-4,"06/05/2025, 19:42:11",169297,28,task-cusq,repeat-xtpj#1,45915795,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,,,END TASK,,,,,182421,,,,,,,,,,,,,,,,Incorrect~Correct
﻿1,1746574932342,"06/05/2025, 23:42:12",1746574932891,-4,"06/05/2025, 19:42:12",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x585,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,Incorrect~Correct
2,1746574940847,"06/05/2025, 23:42:20",1746574941454,-4,"06/05/2025, 19:42:21",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x585,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,1,Screen 5,Zone1,continue_button,8369,,,,0,,,,,,,,Instructions,,,,Incorrect~Correct
3,1746574942173,"06/05/2025, 23:42:22",1746574942796,-4,"06/05/2025, 19:42:22",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x585,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,1316.3999999985099,,,AUDIO PLAY REQUESTED,1,,,,,,,,Instructions,,,,Incorrect~Correct
4,1746574944872,"06/05/2025, 23:42:24",1746574945438,-4,"06/05/2025, 19:42:25",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x585,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,script,force_advance,3978.8999999999996,,,,0,,,,,,,,Instructions,,,,Incorrect~Correct
5,1746574948037,"06/05/2025, 23:42:28",1746574948638,-4,"06/05/2025, 19:42:28",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,3132.7000000029802,,,AUDIO PLAY REQUESTED,1,,,,,,,,Instructions,,,,Incorrect~Correct
6,1746574954068,"06/05/2025, 23:42:34",1746574954643,-4,"06/05/2025, 19:42:34",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,9136.5,,,,0,,,,,,,,Instructions,,,,Incorrect~Correct
7,1746574969132,"06/05/2025, 23:42:49",1746574969750,-4,"06/05/2025, 19:42:49",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,4,Screen 6,Zone1,continue_button,15081,,,,0,,,,,,,,Instructions,,,,Incorrect~Correct
8,1746574970700,"06/05/2025, 23:42:50",1746574971310,-4,"06/05/2025, 19:42:51",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,5,Screen 3,Zone1,continue_button,1524,,,,0,,,,,,,,Instructions,,,,Incorrect~Correct
9,1746574971693,"06/05/2025, 23:42:51",1746574972309,-4,"06/05/2025, 19:42:52",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,1,1,Screen 3,Zone3,timelimit_screen,1000,,,,0,,,,,1,,1,Trial,3,HugginsPitch_2_3.flac,1,Incorrect~Correct
10,1746574971804,"06/05/2025, 23:42:51",1746574972325,-4,"06/05/2025, 19:42:52",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,1,2,Screen 1,content,content_web_audio,2.3000000044703484,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,3,HugginsPitch_2_3.flac,1,Incorrect~Correct
11,1746574977725,"06/05/2025, 23:42:57",1746574978329,-4,"06/05/2025, 19:42:58",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,1,2,Screen 1,content,content_web_audio,6005.89999999851,,,,0,,,,,,,1,Trial,3,HugginsPitch_2_3.flac,1,Incorrect~Correct
12,1746574978525,"06/05/2025, 23:42:58",1746574979149,-4,"06/05/2025, 19:42:59",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,1,3,Screen 2,buttonC,response_button_text,801.6000000014901,,,3,1,1,,,,,,1,Trial,3,HugginsPitch_2_3.flac,1,Incorrect~Correct
13,1746574979529,"06/05/2025, 23:42:59",1746574980142,-4,"06/05/2025, 19:43:00",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,2,1,Screen 3,Zone3,timelimit_screen,999.9000000000015,,,,0,,,,,1,,1,Trial,3,HugginsPitch_5_3.flac,1,Incorrect~Correct
14,1746574979639,"06/05/2025, 23:42:59",1746574980158,-4,"06/05/2025, 19:43:00",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,2,2,Screen 1,content,content_web_audio,1.5,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,3,HugginsPitch_5_3.flac,1,Incorrect~Correct
15,1746574985562,"06/05/2025, 23:43:05",1746574986161,-4,"06/05/2025, 19:43:06",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,2,2,Screen 1,content,content_web_audio,6004.69999999553,,,,0,,,,,,,1,Trial,3,HugginsPitch_5_3.flac,1,Incorrect~Correct
16,1746574986334,"06/05/2025, 23:43:06",1746574986947,-4,"06/05/2025, 19:43:06",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,2,3,Screen 2,buttonC,response_button_text,769.1999999955297,,,3,1,1,,,,,,1,Trial,3,HugginsPitch_5_3.flac,1,Incorrect~Correct
17,1746574987321,"06/05/2025, 23:43:07",1746574987932,-4,"06/05/2025, 19:43:07",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,3,1,Screen 3,Zone3,timelimit_screen,1000,,,,0,,,,,1,,1,Trial,2,HugginsPitch_6_2.flac,1,Incorrect~Correct
18,1746574987429,"06/05/2025, 23:43:07",1746574987948,-4,"06/05/2025, 19:43:07",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,3,2,Screen 1,content,content_web_audio,1.7000000029802322,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,2,HugginsPitch_6_2.flac,1,Incorrect~Correct
19,1746574993341,"06/05/2025, 23:43:13",1746574993952,-4,"06/05/2025, 19:43:13",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,3,2,Screen 1,content,content_web_audio,6005,,,,0,,,,,,,1,Trial,2,HugginsPitch_6_2.flac,1,Incorrect~Correct
20,1746574994293,"06/05/2025, 23:43:14",1746574994908,-4,"06/05/2025, 19:43:14",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,3,3,Screen 2,buttonB,response_button_text,937.1000000014901,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_6_2.flac,1,Incorrect~Correct
21,1746574995276,"06/05/2025, 23:43:15",1746574995889,-4,"06/05/2025, 19:43:15",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,4,1,Screen 3,Zone3,timelimit_screen,999.8000000000029,,,,0,,,,,1,,1,Trial,1,HugginsPitch_7_1.flac,1,Incorrect~Correct
22,1746574995411,"06/05/2025, 23:43:15",1746574995908,-4,"06/05/2025, 19:43:15",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,4,2,Screen 1,content,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,1,HugginsPitch_7_1.flac,1,Incorrect~Correct
23,1746575001312,"06/05/2025, 23:43:21",1746575001913,-4,"06/05/2025, 19:43:21",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,4,2,Screen 1,content,content_web_audio,6005.89999999851,,,,0,,,,,,,1,Trial,1,HugginsPitch_7_1.flac,1,Incorrect~Correct
24,1746575002104,"06/05/2025, 23:43:22",1746575002729,-4,"06/05/2025, 19:43:22",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,4,3,Screen 2,buttonA,response_button_text,800.2000000029802,,,1,1,1,,,,,,1,Trial,1,HugginsPitch_7_1.flac,1,Incorrect~Correct
25,1746575003104,"06/05/2025, 23:43:23",1746575003722,-4,"06/05/2025, 19:43:23",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,5,1,Screen 3,Zone3,timelimit_screen,1000.1999999999971,,,,0,,,,,1,,1,Trial,1,HugginsPitch_8_1.flac,1,Incorrect~Correct
26,1746575003233,"06/05/2025, 23:43:23",1746575003735,-4,"06/05/2025, 19:43:23",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,5,2,Screen 1,content,content_web_audio,1.3000000044703484,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,1,HugginsPitch_8_1.flac,1,Incorrect~Correct
27,1746575009132,"06/05/2025, 23:43:29",1746575009738,-4,"06/05/2025, 19:43:29",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,5,2,Screen 1,content,content_web_audio,6003.60000000149,,,,0,,,,,,,1,Trial,1,HugginsPitch_8_1.flac,1,Incorrect~Correct
28,1746575009830,"06/05/2025, 23:43:29",1746575010425,-4,"06/05/2025, 19:43:30",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,5,3,Screen 2,buttonA,response_button_text,668.7999999970198,,,1,1,1,,,,,,1,Trial,1,HugginsPitch_8_1.flac,1,Incorrect~Correct
29,1746575010791,"06/05/2025, 23:43:30",1746575011408,-4,"06/05/2025, 19:43:31",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,6,1,Screen 3,Zone3,timelimit_screen,999.8000000000029,,,,0,,,,,1,,1,Trial,2,HugginsPitch_10_2.flac,1,Incorrect~Correct
30,1746575010926,"06/05/2025, 23:43:30",1746575011422,-4,"06/05/2025, 19:43:31",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,6,2,Screen 1,content,content_web_audio,1.3999999985098839,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,2,HugginsPitch_10_2.flac,1,Incorrect~Correct
31,1746575016822,"06/05/2025, 23:43:36",1746575017429,-4,"06/05/2025, 19:43:37",169297,28,task-cusq,repeat-xtpj#2,45915817,35518,13361151,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x720,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,6,2,Screen 1,content,content_web_audio,6007.69999999553,,,,0,,,,,,,1,Trial,2,HugginsPitch_10_2.flac,1,Incorrect~Correct
