"","ID","negmusicICC","posmusicICC","negpicICC","pospicICC","negICC","posICC","allmusicICC","allpicICC"
"153","675b6faf10ae4b79d1d6455e",-0.531662888727068,-0.594841401485141,-0.206520775916342,0,-0.414103576449066,-0.358418978532909,-0.563252145106104,-0.103260387958171
"154","675df96b5f9fce8b022ec062",-1.143566426008,-1.29145551354293,-1.88844112482078,-2.36206125073767,-1.40569665340598,-1.7733557771595,-1.21751096977547,-2.12525118777922
"155","6760853e178af224e611e496",-0.919631951115108,-1.76677665044795,-1.76725646836703,-2.8634396284619,-1.4021711092697,-2.3353265799518,-1.34320430078153,-2.31534804841446
"156","6761134a283b8ace0b1e0345",-0.714572655981047,-0.59854052611495,-0.77684058144173,-1.46986580547595,-0.838531614403782,-1.04513596620756,-0.656556591047998,-1.12335319345884
"157","67624c835727c93b1676104a",-1.12946699336145,-1.20391053254203,-0.651588808062523,-1.60534602515572,-0.81289024648983,-1.41445641417877,-1.16668876295174,-1.12846741660912
"158","676334ae578dda6ef33f5886",-0.421660214903936,-1.66247858419959,-1.58680558355031,-1.84355213662212,-1.26801993308099,-1.80433203905126,-1.04206939955176,-1.71517886008621
"159","6766ddcb03bbfa66fafb36a8",-0.447990511837471,-0.818935876064816,-0.845977844035875,-1.72921427408112,-0.853235017722169,-1.22544453681903,-0.633463193951143,-1.2875960590585
"160","677aefb67112f646f3fc77f6",-1.05499009840344,-0.848388643488969,-1.67796464065548,-2.10494935907568,-1.70591302834085,-1.91508555390576,-0.951689370946207,-1.89145699986558
"161","677c358117d1ac70048fd3c6",-0.464209180034064,-0.654158058398696,-1.29666816934932,-1.04397015710944,-1.23342797507545,-1.03657003375931,-0.55918361921638,-1.17031916322938
"162","6785704c3b1ab8813a4958b0",0,-0.908757629686357,-0.0253198748456411,-1.81670114387869,0,-1.41718961012135,-0.454378814843179,-0.921010509362167
"163","67911b9be5af0ac0763a28c7",-0.836586157352955,-1.57864758689263,-2.4890042027628,-2.56046543827346,-1.6143425103647,-2.06749609738169,-1.20761687212279,-2.52473482051813
"164","67ac95764f3091a540c69b5b",-0.216311171743026,-0.649169217332829,-0.656346772085653,-1.02370608402365,-0.483411375835833,-0.89504380797563,-0.432740194537928,-0.84002642805465
"165","67bc755b022467c613763798",-0.894617037785623,-1.46788445129579,-1.45770954226379,-1.84911251561664,-1.48197799596955,-1.88625932681265,-1.18125074454071,-1.65341102894021
"166","67c78fbc58d20f4b7fe41479",-0.591115722675417,-0.846662069157127,-1.35361048737344,-1.344572268694,-1.0765638979069,-1.1464551791787,-0.718888895916272,-1.34909137803372
"167","67cb4f07e42b150f96dc180b",-0.175231261154386,0,0,-0.466313667557347,0,-0.192015043192511,-0.0876156305771929,-0.233156833778674
"168","67cb51b23d74b436185a20eb",-1.05143447854223,-1.62321256193643,-1.43935188732695,-2.46972921291066,-1.34210160999129,-2.19372197717914,-1.33732352023933,-1.9545405501188
"169","67d21364aa4dc87ecd8f3f1b",-1.59271830864263,-1.51995048157112,-0.975126167026227,-1.83919996562658,-1.17573414866788,-1.72292180842561,-1.55633439510688,-1.4071630663264
"170","67d29a840debd6b228515177",-0.622883995790293,-3.06788791839346,-2.01075919185313,-3.60427106557243,-1.52965208627286,-3.24546955463894,-1.84538595709188,-2.80751512871278
"171","67d94f701307ac0887c44909",-1.17277428772969,-1.05970852430419,-1.43098652206306,-1.69847931340413,-1.29052120844184,-1.47987598474288,-1.11624140601694,-1.56473291773359
"172","67d9625169884c7fdecaf0a6",-0.831346617041939,-0.562949701467212,-0.424507628958201,-0.50726213250221,-0.637417869895709,-0.549095789347274,-0.697148159254576,-0.465884880730206
"173","67dd40b531ab9c33ff61e98e",0,-0.183280559725206,0,-0.163138645973216,0,-0.184608094703501,-0.0916402798626032,-0.0815693229866078
"174","67dd4210d92f4c3aac8d944c",-0.166139255334844,-0.527407460027993,0,-0.554767495022678,0,-0.507357558558124,-0.346773357681419,-0.277383747511339
"175","67dd46602623d4bf857f7fa2",-0.480702342720039,-1.70778657460348,-1.31072065610775,-2.3498579607324,-1.34413810121708,-2.16684686253706,-1.09424445866176,-1.83028930842008
"176","67ddd68976b22b18710b9fdb",-0.916853160030397,-3.64604086548909,-2.98380030288654,-3.5458334361488,-1.87059635369622,-3.64714646758796,-2.28144701275974,-3.26481686951767
"177","67dfd2986014ad9eaa886f26",-0.329169244648557,-1.9931213050827,-0.543348291748053,-2.16891775802511,-0.418467706588477,-2.10965066766621,-1.16114527486563,-1.35613302488658
"178","67e1dc9c35b6facf1079fb30",-0.953621428495378,-1.5676533363516,-0.890891459983773,-1.70288077731218,-0.862766496849909,-1.61425397525141,-1.26063738242349,-1.29688611864797
"179","67e2ed15da79347d97d600c6",-0.578363128687388,-1.53389369961338,-0.0263933683759622,-0.624561087118144,-0.311191995484649,-1.22947468582489,-1.05612841415039,-0.325477227747053
"180","67e406244bfad9999a051c1e",0,-0.726343654503998,0,-0.250913040069224,0,-0.321848800365423,-0.363171827251999,-0.125456520034612
"181","67e40bab848c22a30914c34c",-0.612384740099097,-1.31086272143297,-1.23102241670846,-2.26724173425557,-1.14312613120389,-2.00147394699055,-0.961623730766035,-1.74913207548201
"182","67e73cc7cf25bb683f36f62c",-0.530495568733085,-0.0240451109493269,-0.902622366430487,-1.95231441648801,-0.926202620977281,-1.4286991632661,-0.277270339841206,-1.42746839145925
"183","67e92dbd9199b830fbecdf2e",-1.28936792964769,-1.77828079369708,-2.65197404809457,-2.7368985193573,-2.31042433238325,-2.39216806522196,-1.53382436167239,-2.69443628372594
"184","67e944da95c1ca7712027013",-0.130140968017714,-0.656278221098908,-0.275836705023162,-0.0816302657158848,-0.167731725242746,-0.406744143762065,-0.393209594558311,-0.178733485369523
"185","67ed8001c2b6765fa734649d",-1.24031562453828,-1.45691363657954,-1.5030949817886,-2.13623088234157,-1.57348692830684,-1.95813859173949,-1.34861463055891,-1.81966293206508
"186","67ef2077db9c1beab477cbed",-1.09184541273045,-1.76423031714515,-1.50776788390979,-3.06726948056897,-1.3653881539003,-2.25981330658914,-1.4280378649378,-2.28751868223938
"187","67f1b8abe144ffdfc27d371a",-0.960184851190985,-1.27819744047247,-2.36080282158258,-2.32925964355193,-2.25811195186641,-2.27328417051931,-1.11919114583173,-2.34503123256725
"188","67f1f1d53b5c101545b04cfc",-1.13095979393348,-1.73227415714061,-2.00525344655383,-2.57965271971082,-1.62054652180611,-2.23273164531527,-1.43161697553704,-2.29245308313233
"189","67f2ecf2ef369d872787cfb8",0,-0.414849960402255,-0.340583857181346,-1.23427342380204,-0.229365953014784,-1.02040782283619,-0.207424980201128,-0.787428640491693
"190","67f2fbc77b115d1edb94ef11",-0.0528505453370748,-1.00192633046185,-1.35459064968149,-1.89124237346757,-1.11888951087054,-1.65035196124871,-0.52738843789946,-1.62291651157453
"191","67f308952524e8b1d811964c",-0.613923032646144,-0.428165760447949,-1.43191910765119,-1.77632748721717,-1.27912715568359,-1.50156493400251,-0.521044396547046,-1.60412329743418
"192","6810cb4c7a4dd46a3c6ede04",-0.359450024005948,-0.610225104612602,0,-1.63067400037938,0,-1.50518221511655,-0.484837564309275,-0.81533700018969
"193","682498beb28b43fa10e34496",-0.695166710172837,-1.55831557804816,-0.279572772532717,-1.09112587105556,-0.351738095339571,-1.21862428204725,-1.1267411441105,-0.685349321794138
"194","6824fd5f12b792fdaec9b2be",0,-0.816242791955771,-2.22521385300365,-2.38110354565849,-2.30948322765546,-2.31062930714786,-0.408121395977885,-2.30315869933107
"195","682c3f62f2680e9a67130379",-0.128879423097421,-1.52212305395604,-1.78712069377847,-2.63576654839893,-1.56144851235074,-2.48190346723503,-0.825501238526732,-2.2114436210887
"196","68423451060859f8ce31ee5a",-0.540899673161526,-0.821693928443523,-0.539880915144193,-1.55140964797154,-0.597193536264559,-1.36108535130639,-0.681296800802524,-1.04564528155787
"197","69416ab139b4b8d585aa4848",-1.14886818318209,-1.09034629916327,-1.64960419795353,-2.46631471917214,-1.30815500203822,-1.66882049546228,-1.11960724117268,-2.05795945856283
"198","69417b79c252f58b79bf6754",-0.967438932630491,-1.11950320154434,-1.57063801848712,-1.82882499229581,-1.43211050845962,-1.4383429306254,-1.04347106708742,-1.69973150539147
"199","69419e9576aea13f332266ff",-0.437330212637051,-1.73678350643732,-1.3353432649256,-2.73072008866518,-0.883212670332792,-2.2010596358659,-1.08705685953718,-2.03303167679539
"200","6941b8c9dd38cb0309c3280f",-0.658686445442459,-1.39976524958725,-1.57565248121262,-1.76385036868699,-1.24013675126863,-1.60749060460321,-1.02922584751485,-1.6697514249498
"201","6942e57738f4e53ee0c5442b",-1.38515590507307,-1.44082568102568,-2.06649535751737,-1.8616036613192,-1.65435703707833,-1.64835549513449,-1.41299079304938,-1.96404950941829
"202","694362776ee0b39779195255",-0.60916392910413,-1.22976875861875,-1.57949710406747,-2.05486816378935,-1.32935981162687,-1.71854847307447,-0.919466343861441,-1.81718263392841
"203","6944131af019fea3b689eb5f",-0.675626624335447,-1.95939615905119,-1.07001834577524,-2.44044095714741,-1.00817231664075,-2.20494431165429,-1.31751139169332,-1.75522965146132
"204","69455d744f6c8f2faec72b92",-0.876498642546275,-0.709478453659072,-0.831838641519441,-1.68213721216003,-0.87926788472892,-1.21231668045831,-0.792988548102673,-1.25698792683973
