Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-fj4d,Manipulation: Spreadsheet,Manipulation: EarlyExitButtonText,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,3
2,1766166190699,19/12/2025 17:43:10,1766166192848,-5,19/12/2025 12:43:12,169297,29,task-quo2,,51535101,5d697ea28572fc000126b779,14784564,,complete,,69458e7765f5b358ef2317ed,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1366x768,1366x633,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,17172.09999999404,,,,0,0,,,,,,,Intro,NaN
3,1766166193693,19/12/2025 17:43:13,1766166195817,-5,19/12/2025 12:43:15,169297,29,task-quo2,,51535101,5d697ea28572fc000126b779,14784564,,complete,,69458e7765f5b358ef2317ed,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1366x768,1366x633,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,2939.7000000029802,,,yes,1,1,,,,,,,Intro,NaN
4,1766166194656,19/12/2025 17:43:14,1766166196811,-5,19/12/2025 12:43:16,169297,29,task-quo2,,51535101,5d697ea28572fc000126b779,14784564,,complete,,69458e7765f5b358ef2317ed,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1366x768,1366x633,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,999.9000000000015,,,,0,0,,,,1,,,Intro,NaN
5,1766166198101,19/12/2025 17:43:18,1766166200246,-5,19/12/2025 12:43:20,169297,29,task-quo2,,51535101,5d697ea28572fc000126b779,14784564,,complete,,69458e7765f5b358ef2317ed,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1366x768,1366x633,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,3337.5999999940395,,,,0,0,,,,,,,end,NaN
6,1766166198265,19/12/2025 17:43:18,1766166200262,-5,19/12/2025 12:43:20,169297,29,task-quo2,,51535101,5d697ea28572fc000126b779,14784564,,complete,,69458e7765f5b358ef2317ed,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1366x768,1366x633,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,25944,,,,,,,,,,,,,NaN
1,1766166166986,19/12/2025 17:42:46,1766166143575,-6,19/12/2025 11:42:23,169297,29,task-quo2,,51535092,663dff19b292e4e2c5c11a1b,14784569,,complete,,69458e6d85608669d6e1cf74,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766166760749,19/12/2025 17:52:40,1766166737004,-6,19/12/2025 11:52:17,169297,29,task-quo2,,51535092,663dff19b292e4e2c5c11a1b,14784569,,complete,,69458e6d85608669d6e1cf74,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,592886.5999994278,,,,0,0,,,,,,,Intro,NaN
3,1766166763295,19/12/2025 17:52:43,1766166739678,-6,19/12/2025 11:52:19,169297,29,task-quo2,,51535092,663dff19b292e4e2c5c11a1b,14784569,,complete,,69458e6d85608669d6e1cf74,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,2664,,,yes,1,1,,,,,,,Intro,NaN
4,1766166764155,19/12/2025 17:52:44,1766166740670,-6,19/12/2025 11:52:20,169297,29,task-quo2,,51535092,663dff19b292e4e2c5c11a1b,14784569,,complete,,69458e6d85608669d6e1cf74,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1000.0999999999767,,,,0,0,,,,1,,,Intro,NaN
5,1766166766119,19/12/2025 17:52:46,1766166742706,-6,19/12/2025 11:52:22,169297,29,task-quo2,,51535092,663dff19b292e4e2c5c11a1b,14784569,,complete,,69458e6d85608669d6e1cf74,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,1998.5,,,,0,0,,,,,,,end,NaN
6,1766166766279,19/12/2025 17:52:46,1766166742720,-6,19/12/2025 11:52:22,169297,29,task-quo2,,51535092,663dff19b292e4e2c5c11a1b,14784569,,complete,,69458e6d85608669d6e1cf74,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,599145,,,,,,,,,,,,,NaN
1,1766166194485,19/12/2025 17:43:14,1766166191199,-6,19/12/2025 11:43:11,169297,29,task-quo2,,51535131,67001b28a9974a03b6ffec54,14784570,,complete,,69458e6a40d46fc1aa1b959e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x919,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766166201895,19/12/2025 17:43:21,1766166198636,-6,19/12/2025 11:43:18,169297,29,task-quo2,,51535131,67001b28a9974a03b6ffec54,14784570,,complete,,69458e6a40d46fc1aa1b959e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x919,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,6804.699999928474,,,,0,0,,,,,,,Intro,NaN
3,1766166203076,19/12/2025 17:43:23,1766166199828,-6,19/12/2025 11:43:19,169297,29,task-quo2,,51535131,67001b28a9974a03b6ffec54,14784570,,complete,,69458e6a40d46fc1aa1b959e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x919,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,1184.5,,,yes,1,1,,,,,,,Intro,NaN
4,1766166204080,19/12/2025 17:43:24,1766166200821,-6,19/12/2025 11:43:20,169297,29,task-quo2,,51535131,67001b28a9974a03b6ffec54,14784570,,complete,,69458e6a40d46fc1aa1b959e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x919,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1000.0999999999985,,,,0,0,,,,1,,,Intro,NaN
5,1766166207135,19/12/2025 17:43:27,1766166203891,-6,19/12/2025 11:43:23,169297,29,task-quo2,,51535131,67001b28a9974a03b6ffec54,14784570,,complete,,69458e6a40d46fc1aa1b959e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x919,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,3027.7000000476837,,,,0,0,,,,,,,end,NaN
6,1766166207278,19/12/2025 17:43:27,1766166203904,-6,19/12/2025 11:43:23,169297,29,task-quo2,,51535131,67001b28a9974a03b6ffec54,14784570,,complete,,69458e6a40d46fc1aa1b959e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x919,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,12705,,,,,,,,,,,,,NaN
1,1766166183084,19/12/2025 17:43:03,1766166181648,-5,19/12/2025 12:43:01,169297,29,task-quo2,,51535118,5db0a97f127d4000117cdfa0,14784571,,complete,,69458e8a1e3492111829a939,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1920x1080,1920x911,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766166231348,19/12/2025 17:43:51,1766166229947,-5,19/12/2025 12:43:49,169297,29,task-quo2,,51535118,5db0a97f127d4000117cdfa0,14784571,,complete,,69458e8a1e3492111829a939,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1920x1080,1920x911,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,47664.10000002384,,,,0,0,,,,,,,Intro,NaN
3,1766166236872,19/12/2025 17:43:56,1766166235492,-5,19/12/2025 12:43:55,169297,29,task-quo2,,51535118,5db0a97f127d4000117cdfa0,14784571,,complete,,69458e8a1e3492111829a939,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1920x1080,1920x911,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,5538.200000047684,,,yes,1,1,,,,,,,Intro,NaN
4,1766166238065,19/12/2025 17:43:58,1766166236484,-5,19/12/2025 12:43:56,169297,29,task-quo2,,51535118,5db0a97f127d4000117cdfa0,14784571,,complete,,69458e8a1e3492111829a939,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1920x1080,1920x911,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1000,,,,0,0,,,,1,,,Intro,NaN
5,1766166240228,19/12/2025 17:44:00,1766166238859,-5,19/12/2025 12:43:58,169297,29,task-quo2,,51535118,5db0a97f127d4000117cdfa0,14784571,,complete,,69458e8a1e3492111829a939,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1920x1080,1920x911,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2336.399999976158,,,,0,0,,,,,,,end,NaN
6,1766166240386,19/12/2025 17:44:00,1766166238866,-5,19/12/2025 12:43:58,169297,29,task-quo2,,51535118,5db0a97f127d4000117cdfa0,14784571,,complete,,69458e8a1e3492111829a939,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1920x1080,1920x911,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,,,END TASK,,,,,57219,,,,,,,,,,,,,NaN
1,1766166204194,19/12/2025 17:43:24,1766166203827,-8,19/12/2025 09:43:23,169297,29,task-quo2,,51535156,56d39b96da2aaa000dab6178,14784573,,complete,,69458e5912e6f656a4eea698,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,2560x1440,2560x1305,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766166219330,19/12/2025 17:43:39,1766166218983,-8,19/12/2025 09:43:38,169297,29,task-quo2,,51535156,56d39b96da2aaa000dab6178,14784573,,complete,,69458e5912e6f656a4eea698,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,2560x1440,2560x1305,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,14320.399999976158,,,,0,0,,,,,,,Intro,NaN
3,1766166223451,19/12/2025 17:43:43,1766166223113,-8,19/12/2025 09:43:43,169297,29,task-quo2,,51535156,56d39b96da2aaa000dab6178,14784573,,complete,,69458e5912e6f656a4eea698,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,2560x1440,2560x1305,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,4124,,,yes,1,1,,,,,,,Intro,NaN
4,1766166224453,19/12/2025 17:43:44,1766166224113,-8,19/12/2025 09:43:44,169297,29,task-quo2,,51535156,56d39b96da2aaa000dab6178,14784573,,complete,,69458e5912e6f656a4eea698,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,2560x1440,2560x1305,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1001,,,,0,0,,,,1,,,Intro,NaN
5,1766166226882,19/12/2025 17:43:46,1766166226545,-8,19/12/2025 09:43:46,169297,29,task-quo2,,51535156,56d39b96da2aaa000dab6178,14784573,,complete,,69458e5912e6f656a4eea698,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,2560x1440,2560x1305,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2371.2000000476837,,,,0,0,,,,,,,end,NaN
6,1766166227074,19/12/2025 17:43:47,1766166226547,-8,19/12/2025 09:43:46,169297,29,task-quo2,,51535156,56d39b96da2aaa000dab6178,14784573,,complete,,69458e5912e6f656a4eea698,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,2560x1440,2560x1305,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,22720,,,,,,,,,,,,,NaN
1,1766166196851,19/12/2025 17:43:16,1766166196710,-6,19/12/2025 11:43:16,169297,29,task-quo2,,51535136,67296c945c2b23b3b4f9d079,14784574,,complete,,69458e11b7f39f6aec771ddf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1470x956,1463x762,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766166243995,19/12/2025 17:44:03,1766166243878,-6,19/12/2025 11:44:03,169297,29,task-quo2,,51535136,67296c945c2b23b3b4f9d079,14784574,,complete,,69458e11b7f39f6aec771ddf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1470x956,1463x762,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,46376.10000038147,,,,0,0,,,,,,,Intro,NaN
3,1766166247148,19/12/2025 17:44:07,1766166247029,-6,19/12/2025 11:44:07,169297,29,task-quo2,,51535136,67296c945c2b23b3b4f9d079,14784574,,complete,,69458e11b7f39f6aec771ddf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1470x956,1463x762,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,3137,,,yes,1,1,,,,,,,Intro,NaN
4,1766166248129,19/12/2025 17:44:08,1766166248013,-6,19/12/2025 11:44:08,169297,29,task-quo2,,51535136,67296c945c2b23b3b4f9d079,14784574,,complete,,69458e11b7f39f6aec771ddf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1470x956,1463x762,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1000.9000000000015,,,,0,0,,,,1,,,Intro,NaN
5,1766166249868,19/12/2025 17:44:09,1766166249725,-6,19/12/2025 11:44:09,169297,29,task-quo2,,51535136,67296c945c2b23b3b4f9d079,14784574,,complete,,69458e11b7f39f6aec771ddf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1470x956,1463x762,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,1669.5,,,,0,0,,,,,,,end,NaN
6,1766166250013,19/12/2025 17:44:10,1766166249729,-6,19/12/2025 11:44:09,169297,29,task-quo2,,51535136,67296c945c2b23b3b4f9d079,14784574,,complete,,69458e11b7f39f6aec771ddf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1470x956,1463x762,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,53019,,,,,,,,,,,,,NaN
1,1766166211260,19/12/2025 17:43:31,1766166211049,-6,19/12/2025 11:43:31,169297,29,task-quo2,,51535169,5d0d16d991270800010b7dd7,14784575,,complete,,69458e8376daf2a81726ab9e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x800,1164x612,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766166226334,19/12/2025 17:43:46,1766166225824,-6,19/12/2025 11:43:45,169297,29,task-quo2,,51535169,5d0d16d991270800010b7dd7,14784575,,complete,,69458e8376daf2a81726ab9e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x800,1164x612,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,13136.199999988079,,,,0,0,,,,,,,Intro,NaN
3,1766166232248,19/12/2025 17:43:52,1766166232066,-6,19/12/2025 11:43:52,169297,29,task-quo2,,51535169,5d0d16d991270800010b7dd7,14784575,,complete,,69458e8376daf2a81726ab9e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x800,1164x612,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,6173.399999976158,,,yes,1,1,,,,,,,Intro,NaN
4,1766166233222,19/12/2025 17:43:53,1766166233049,-6,19/12/2025 11:43:53,169297,29,task-quo2,,51535169,5d0d16d991270800010b7dd7,14784575,,complete,,69458e8376daf2a81726ab9e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x800,1164x612,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,994.8000000000029,,,,0,0,,,,1,,,Intro,NaN
5,1766166237131,19/12/2025 17:43:57,1766166236611,-6,19/12/2025 11:43:56,169297,29,task-quo2,,51535169,5d0d16d991270800010b7dd7,14784575,,complete,,69458e8376daf2a81726ab9e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x800,1164x612,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,3419.599999964237,,,,0,0,,,,,,,end,NaN
6,1766166237279,19/12/2025 17:43:57,1766166236620,-6,19/12/2025 11:43:56,169297,29,task-quo2,,51535169,5d0d16d991270800010b7dd7,14784575,,complete,,69458e8376daf2a81726ab9e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x800,1164x612,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,25571,,,,,,,,,,,,,NaN
1,1766166196963,19/12/2025 17:43:16,1766166196178,-5,19/12/2025 12:43:16,169297,29,task-quo2,,51535140,650b03136ab3d4c832d98b71,14784577,,complete,,69458ea441adab68eb80e07f,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1920x1080,1912x956,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766166207680,19/12/2025 17:43:27,1766166206927,-5,19/12/2025 12:43:26,169297,29,task-quo2,,51535140,650b03136ab3d4c832d98b71,14784577,,complete,,69458ea441adab68eb80e07f,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1920x1080,1912x956,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,10191.60000000149,,,,0,0,,,,,,,Intro,NaN
3,1766166209500,19/12/2025 17:43:29,1766166208440,-5,19/12/2025 12:43:28,169297,29,task-quo2,,51535140,650b03136ab3d4c832d98b71,14784577,,complete,,69458ea441adab68eb80e07f,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1920x1080,1912x956,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,1499.2000000011176,,,yes,1,1,,,,,,,Intro,NaN
4,1766166210174,19/12/2025 17:43:30,1766166209428,-5,19/12/2025 12:43:29,169297,29,task-quo2,,51535140,650b03136ab3d4c832d98b71,14784577,,complete,,69458ea441adab68eb80e07f,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1920x1080,1912x956,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,999.8999999999996,,,,0,0,,,,1,,,Intro,NaN
5,1766166215801,19/12/2025 17:43:35,1766166215057,-5,19/12/2025 12:43:35,169297,29,task-quo2,,51535140,650b03136ab3d4c832d98b71,14784577,,complete,,69458ea441adab68eb80e07f,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1920x1080,1912x956,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,5548.0999999996275,,,,0,0,,,,,,,end,NaN
6,1766166215954,19/12/2025 17:43:35,1766166215061,-5,19/12/2025 12:43:35,169297,29,task-quo2,,51535140,650b03136ab3d4c832d98b71,14784577,,complete,,69458ea441adab68eb80e07f,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1920x1080,1912x956,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,18883,,,,,,,,,,,,,NaN
1,1766166266550,19/12/2025 17:44:26,1766166268316,-5,19/12/2025 12:44:28,169297,29,task-quo2,,51535261,66c3f9c82a62ec48ab383e47,14784578,,complete,,69458e05822fe5ff66b6d04a,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1366x768,1366x633,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766167812169,19/12/2025 18:10:12,1766167812252,-5,19/12/2025 13:10:12,169297,29,task-quo2,,51535261,66c3f9c82a62ec48ab383e47,14784578,,complete,,69458e05822fe5ff66b6d04a,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1366x768,1366x633,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,1540415.5,,,,0,0,,,,,,,Intro,NaN
3,1766167819960,19/12/2025 18:10:19,1766167821640,-5,19/12/2025 13:10:21,169297,29,task-quo2,,51535261,66c3f9c82a62ec48ab383e47,14784578,,complete,,69458e05822fe5ff66b6d04a,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1366x768,1366x633,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,9311.199999988079,,,yes,1,1,,,,,,,Intro,NaN
4,1766167820887,19/12/2025 18:10:20,1766167822630,-5,19/12/2025 13:10:22,169297,29,task-quo2,,51535261,66c3f9c82a62ec48ab383e47,14784578,,complete,,69458e05822fe5ff66b6d04a,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1366x768,1366x633,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,999.0999999998603,,,,0,0,,,,1,,,Intro,NaN
5,1766167841624,19/12/2025 18:10:41,1766167843344,-5,19/12/2025 13:10:43,169297,29,task-quo2,,51535261,66c3f9c82a62ec48ab383e47,14784578,,complete,,69458e05822fe5ff66b6d04a,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1366x768,1366x633,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,17969.900000035763,,,,0,0,,,,,,,end,NaN
6,1766167842013,19/12/2025 18:10:42,1766167843361,-5,19/12/2025 13:10:43,169297,29,task-quo2,,51535261,66c3f9c82a62ec48ab383e47,14784578,,complete,,69458e05822fe5ff66b6d04a,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1366x768,1366x633,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,1575045,,,,,,,,,,,,,NaN
1,1766166239911,19/12/2025 17:43:59,1766166240512,-6,19/12/2025 11:44:00,169297,29,task-quo2,,51535223,5981b8259c83ca00012bddcb,14784579,,complete,,69458d4b2febbb1717f7fbbd,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766166279680,19/12/2025 17:44:39,1766166280326,-6,19/12/2025 11:44:40,169297,29,task-quo2,,51535223,5981b8259c83ca00012bddcb,14784579,,complete,,69458d4b2febbb1717f7fbbd,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,39428.699999928474,,,,0,0,,,,,,,Intro,NaN
3,1766166284704,19/12/2025 17:44:44,1766166285356,-6,19/12/2025 11:44:45,169297,29,task-quo2,,51535223,5981b8259c83ca00012bddcb,14784579,,complete,,69458d4b2febbb1717f7fbbd,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,5023.400000095367,,,yes,1,1,,,,,,,Intro,NaN
4,1766166285697,19/12/2025 17:44:45,1766166286351,-6,19/12/2025 11:44:46,169297,29,task-quo2,,51535223,5981b8259c83ca00012bddcb,14784579,,complete,,69458d4b2febbb1717f7fbbd,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1001,,,,0,0,,,,1,,,Intro,NaN
5,1766166288607,19/12/2025 17:44:48,1766166289261,-6,19/12/2025 11:44:49,169297,29,task-quo2,,51535223,5981b8259c83ca00012bddcb,14784579,,complete,,69458d4b2febbb1717f7fbbd,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2869.5,,,,0,0,,,,,,,end,NaN
6,1766166288781,19/12/2025 17:44:48,1766166289264,-6,19/12/2025 11:44:49,169297,29,task-quo2,,51535223,5981b8259c83ca00012bddcb,14784579,,complete,,69458d4b2febbb1717f7fbbd,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,48752,,,,,,,,,,,,,NaN
1,1766166269238,19/12/2025 17:44:29,1766166270970,-5,19/12/2025 12:44:30,169297,29,task-quo2,,51535266,67ef2077db9c1beab477cbed,14784580,,complete,,69458e33a9044111e2a8b7e3,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1366x768,1366x633,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
