Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-fj4d,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Audio,Spreadsheet: randomise_block,Spreadsheet: gloomy_rating,Spreadsheet: upset_rating,Spreadsheet: scared_rating,Spreadsheet: sad_rating,Spreadsheet: anxious_rating,Spreadsheet: happy_rating,Spreadsheet: satisfied_rating,Spreadsheet: excited_rating,Spreadsheet: joyful_rating,Spreadsheet: relaxed_rating,Manipulation: Spreadsheet,Store: progress,Store: progress_practice
222,1731090269094,08/11/2024 18:24:29,1731072269094,-5,08/11/2024 08:24:29,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,7,Ratings,Ratings,j64n3q,1,response,0,36810.89999999991,38260.69999999995,38277.09999997611,36810.89999999991,38260.69999999995,38277.09999997611,1,36810.89999999991,1466.1999999762047,0,,Slider,Sad Slider,15,object-131,Ratings,Clean 1.jpg,,2,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,74,22
223,1731090269095,08/11/2024 18:24:29,1731072269095,-5,08/11/2024 08:24:29,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,7,Ratings,Ratings,j64n3q,1,response,70,23540.800000000047,38260.69999999995,38277.80000000005,23540.800000000047,38260.69999999995,38277.80000000005,1,23540.800000000047,14737,0,,Slider,Satisfied Slider,17,object-133,Ratings,Clean 1.jpg,,2,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,75,22
224,1731090269096,08/11/2024 18:24:29,1731072269096,-5,08/11/2024 08:24:29,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,7,Ratings,Ratings,j64n3q,1,response,0,34522.19999999995,38260.69999999995,38277.80000000005,34522.19999999995,38260.69999999995,38277.80000000005,1,34522.19999999995,3755.600000000093,0,,Slider,Scared Slider,19,object-135,Ratings,Clean 1.jpg,,2,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,76,22
225,1731090269097,08/11/2024 18:24:29,1731072269097,-5,08/11/2024 08:24:29,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,7,Ratings,Ratings,j64n3q,1,response,70,30673.09999999986,38260.69999999995,38277.80000000005,30673.09999999986,38260.69999999995,38277.80000000005,1,30673.09999999986,7604.700000000186,0,,Slider,Joyful Slider,21,object-137,Ratings,Clean 1.jpg,,2,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,77,22
226,1731090272046,08/11/2024 18:24:32,1731072272046,-5,08/11/2024 08:24:32,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,4,Fixation_Music,Fixation Cross,9dr1nk,1,continue,,2967.600000000093,2967.600000000093,2967.600000000093,2967.600000000093,2967.600000000093,2967.600000000093,1,2967.600000000093,0,0,,Fixation Timing,Fixation Cross,1,object-99,Fixation_Music,,12_2.mp3,22,,,,,,,,,,,,77,22
227,1731090272051,08/11/2024 18:24:32,1731072272051,-5,08/11/2024 08:24:32,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,4,Fixation_Music,Music,kaqnbx,2,info,audio started,0,0,0,5.399999999906868,0,5.399999999906868,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,12_2.mp3,22,,,,,,,,,,,,77,22
228,1731090280049,08/11/2024 18:24:40,1731072280049,-5,08/11/2024 08:24:40,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,4,Fixation_Music,Music,kaqnbx,2,timedOut,,0,0,0,8003.899999999907,8003.199999999953,8003.899999999907,1,0,0,0,,Time Limit,screen,0,screen,Fixation_Music,,12_2.mp3,22,,,,,,,,,,,,77,22
229,1731090280066,08/11/2024 18:24:40,1731072280066,-5,08/11/2024 08:24:40,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,4,Fixation_Music,Music,kaqnbx,2,info,audio finished,0,0,0,8020.399999999907,8003.199999999953,8020.399999999907,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,12_2.mp3,22,,,,,,,,,,,,77,22
230,1731090280067,08/11/2024 18:24:40,1731072280067,-5,08/11/2024 08:24:40,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,4,Fixation_Music,Music,kaqnbx,2,continue,,0,0,0,8020.600000000093,8003.199999999953,8020.600000000093,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,12_2.mp3,22,,,,,,,,,,,,77,22
231,1731090280097,08/11/2024 18:24:40,1731072280097,-5,08/11/2024 08:24:40,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,info,,17.4000000001397,0,17.4000000001397,17.4000000001397,0,17.4000000001397,1,17.4000000001397,0,0,,Slider,Anxious Slider,3,object-107,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,77,22
232,1731090280100,08/11/2024 18:24:40,1731072280100,-5,08/11/2024 08:24:40,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,info,,17.4000000001397,0,17.4000000001397,17.4000000001397,0,17.4000000001397,1,17.4000000001397,0,0,,Slider,Relaxed Slider,5,object-111,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,77,22
233,1731090280102,08/11/2024 18:24:40,1731072280102,-5,08/11/2024 08:24:40,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,info,,17.4000000001397,0,17.4000000001397,17.4000000001397,0,17.4000000001397,1,17.4000000001397,0,0,,Slider,Gloomy Slider,7,object-114,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,77,22
234,1731090280104,08/11/2024 18:24:40,1731072280104,-5,08/11/2024 08:24:40,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,info,,17.4000000001397,0,17.4000000001397,17.4000000001397,0,17.4000000001397,1,17.4000000001397,0,0,,Slider,Excited Slider,9,object-115,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,77,22
235,1731090280107,08/11/2024 18:24:40,1731072280107,-5,08/11/2024 08:24:40,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,info,,17.4000000001397,0,17.4000000001397,17.4000000001397,0,17.4000000001397,1,17.4000000001397,0,0,,Slider,Happy Slider,11,object-144,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,77,22
236,1731090280110,08/11/2024 18:24:40,1731072280110,-5,08/11/2024 08:24:40,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,info,,17.4000000001397,0,17.4000000001397,17.4000000001397,0,17.4000000001397,1,17.4000000001397,0,0,,Slider,Upset Slider,13,object-129,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,77,22
237,1731090280112,08/11/2024 18:24:40,1731072280112,-5,08/11/2024 08:24:40,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,info,,17.4000000001397,0,17.4000000001397,17.4000000001397,0,17.4000000001397,1,17.4000000001397,0,0,,Slider,Sad Slider,15,object-131,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,77,22
238,1731090280115,08/11/2024 18:24:40,1731072280115,-5,08/11/2024 08:24:40,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,info,,17.4000000001397,0,17.4000000001397,17.4000000001397,0,17.4000000001397,1,17.4000000001397,0,0,,Slider,Satisfied Slider,17,object-133,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,77,22
239,1731090280117,08/11/2024 18:24:40,1731072280117,-5,08/11/2024 08:24:40,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,info,,17.4000000001397,0,17.4000000001397,17.4000000001397,0,17.4000000001397,1,17.4000000001397,0,0,,Slider,Scared Slider,19,object-135,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,77,22
240,1731090280119,08/11/2024 18:24:40,1731072280119,-5,08/11/2024 08:24:40,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,info,,17.4000000001397,0,17.4000000001397,17.4000000001397,0,17.4000000001397,1,17.4000000001397,0,0,,Slider,Joyful Slider,21,object-137,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,77,22
241,1731090313451,08/11/2024 18:25:13,1731072313451,-5,08/11/2024 08:25:13,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,continue,,33401.39999998803,33387.69999999995,33401.39999998803,33401.39999998803,33387.69999999995,33401.39999998803,1,33401.39999998803,0,0,,Click To Continue,Continue,22,object-108,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,78,22
242,1731090313460,08/11/2024 18:25:13,1731072313460,-5,08/11/2024 08:25:13,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,response,4,1758.6999999999534,33387.69999999995,33404.30000000005,1758.6999999999534,33387.69999999995,33404.30000000005,1,1758.6999999999534,31645.600000000093,0,,Slider,Anxious Slider,3,object-107,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,79,22
243,1731090313461,08/11/2024 18:25:13,1731072313461,-5,08/11/2024 08:25:13,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,response,85,8311.699999999953,33387.69999999995,33404.30000000005,8311.699999999953,33387.69999999995,33404.30000000005,1,8311.699999999953,25092.600000000093,0,,Slider,Relaxed Slider,5,object-111,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,80,22
244,1731090313462,08/11/2024 18:25:13,1731072313462,-5,08/11/2024 08:25:13,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,response,78,13507.59999999986,33387.69999999995,33404.30000000005,13507.59999999986,33387.69999999995,33404.30000000005,1,13507.59999999986,19896.700000000186,0,,Slider,Gloomy Slider,7,object-114,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,81,22
245,1731090313463,08/11/2024 18:25:13,1731072313463,-5,08/11/2024 08:25:13,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,response,12,11290.59999999986,33387.69999999995,33404.30000000005,11290.59999999986,33387.69999999995,33404.30000000005,1,11290.59999999986,22113.700000000186,0,,Slider,Excited Slider,9,object-115,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,82,22
246,1731090313464,08/11/2024 18:25:13,1731072313464,-5,08/11/2024 08:25:13,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,response,0,16096.300000000047,33387.69999999995,33404.30000000005,16096.300000000047,33387.69999999995,33404.30000000005,1,16096.300000000047,17308,0,,Slider,Happy Slider,11,object-144,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,83,22
247,1731090313465,08/11/2024 18:25:13,1731072313465,-5,08/11/2024 08:25:13,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,response,2,18779.09999999986,33387.69999999995,33404.30000000005,18779.09999999986,33387.69999999995,33404.30000000005,1,18779.09999999986,14625.200000000186,0,,Slider,Upset Slider,13,object-129,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,84,22
248,1731090313466,08/11/2024 18:25:13,1731072313466,-5,08/11/2024 08:25:13,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,response,14,21708.199999999953,33387.69999999995,33404.30000000005,21708.199999999953,33387.69999999995,33404.30000000005,1,21708.199999999953,11696.100000000093,0,,Slider,Sad Slider,15,object-131,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,85,22
249,1731090313467,08/11/2024 18:25:13,1731072313467,-5,08/11/2024 08:25:13,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,response,15,27784.09999999986,33387.69999999995,33404.30000000005,27784.09999999986,33387.69999999995,33404.30000000005,1,27784.09999999986,5620.200000000186,0,,Slider,Satisfied Slider,17,object-133,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,86,22
250,1731090313468,08/11/2024 18:25:13,1731072313468,-5,08/11/2024 08:25:13,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,response,0,25191.5,33387.69999999995,33404.30000000005,25191.5,33387.69999999995,33404.30000000005,1,25191.5,8212.800000000047,0,,Slider,Scared Slider,19,object-135,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,87,22
251,1731090313469,08/11/2024 18:25:13,1731072313469,-5,08/11/2024 08:25:13,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,8,Ratings,Ratings,j64n3q,1,response,0,26333.300000000047,33387.69999999995,33404.30000000005,26333.300000000047,33387.69999999995,33404.30000000005,1,26333.300000000047,7071,0,,Slider,Joyful Slider,21,object-137,Ratings,,12_2.mp3,22,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,88,22
252,1731090316408,08/11/2024 18:25:16,1731072316408,-5,08/11/2024 08:25:16,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,5,Fixation_Image,Fixation Cross,aska1u,1,continue,,2970.399999999907,2970.399999999907,2970.399999999907,2970.399999999907,2970.399999999907,2970.399999999907,1,2970.399999999907,0,0,,Fixation Timing,Fixation Cross,1,object-49,Fixation_Image,Fire 10.jpg,,6,,,,,,,,,,,,88,22
253,1731090324411,08/11/2024 18:25:24,1731072324411,-5,08/11/2024 08:25:24,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,5,Fixation_Image,Image,uk5pr7,2,timedOut,,0,0,0,8004.400000012014,8004,8004.400000012014,1,0,0,0,,Time Limit,screen,0,screen,Fixation_Image,Fire 10.jpg,,6,,,,,,,,,,,,88,22
254,1731090324438,08/11/2024 18:25:24,1731072324438,-5,08/11/2024 08:25:24,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,9,Ratings,Ratings,j64n3q,1,info,,16.799999999813735,0,16.799999999813735,16.799999999813735,0,16.799999999813735,1,16.799999999813735,0,0,,Slider,Anxious Slider,3,object-107,Ratings,Fire 10.jpg,,6,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,88,22
255,1731090324440,08/11/2024 18:25:24,1731072324440,-5,08/11/2024 08:25:24,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,9,Ratings,Ratings,j64n3q,1,info,,16.799999999813735,0,16.799999999813735,16.799999999813735,0,16.799999999813735,1,16.799999999813735,0,0,,Slider,Relaxed Slider,5,object-111,Ratings,Fire 10.jpg,,6,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,88,22
256,1731090324443,08/11/2024 18:25:24,1731072324443,-5,08/11/2024 08:25:24,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,9,Ratings,Ratings,j64n3q,1,info,,16.799999999813735,0,16.799999999813735,16.799999999813735,0,16.799999999813735,1,16.799999999813735,0,0,,Slider,Gloomy Slider,7,object-114,Ratings,Fire 10.jpg,,6,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,88,22
257,1731090324444,08/11/2024 18:25:24,1731072324444,-5,08/11/2024 08:25:24,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,9,Ratings,Ratings,j64n3q,1,info,,16.799999999813735,0,16.799999999813735,16.799999999813735,0,16.799999999813735,1,16.799999999813735,0,0,,Slider,Excited Slider,9,object-115,Ratings,Fire 10.jpg,,6,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,88,22
258,1731090324447,08/11/2024 18:25:24,1731072324447,-5,08/11/2024 08:25:24,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,9,Ratings,Ratings,j64n3q,1,info,,16.799999999813735,0,16.799999999813735,16.799999999813735,0,16.799999999813735,1,16.799999999813735,0,0,,Slider,Happy Slider,11,object-144,Ratings,Fire 10.jpg,,6,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,88,22
259,1731090324449,08/11/2024 18:25:24,1731072324449,-5,08/11/2024 08:25:24,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,9,Ratings,Ratings,j64n3q,1,info,,16.799999999813735,0,16.799999999813735,16.799999999813735,0,16.799999999813735,1,16.799999999813735,0,0,,Slider,Upset Slider,13,object-129,Ratings,Fire 10.jpg,,6,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,88,22
260,1731090324451,08/11/2024 18:25:24,1731072324451,-5,08/11/2024 08:25:24,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,9,Ratings,Ratings,j64n3q,1,info,,16.799999999813735,0,16.799999999813735,16.799999999813735,0,16.799999999813735,1,16.799999999813735,0,0,,Slider,Sad Slider,15,object-131,Ratings,Fire 10.jpg,,6,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,88,22
261,1731090324453,08/11/2024 18:25:24,1731072324453,-5,08/11/2024 08:25:24,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,9,Ratings,Ratings,j64n3q,1,info,,16.799999999813735,0,16.799999999813735,16.799999999813735,0,16.799999999813735,1,16.799999999813735,0,0,,Slider,Satisfied Slider,17,object-133,Ratings,Fire 10.jpg,,6,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,88,22
262,1731090324455,08/11/2024 18:25:24,1731072324455,-5,08/11/2024 08:25:24,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,9,Ratings,Ratings,j64n3q,1,info,,16.799999999813735,0,16.799999999813735,16.799999999813735,0,16.799999999813735,1,16.799999999813735,0,0,,Slider,Scared Slider,19,object-135,Ratings,Fire 10.jpg,,6,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,88,22
263,1731090324457,08/11/2024 18:25:24,1731072324457,-5,08/11/2024 08:25:24,169297,24,task-6dig,,41204403,TEAM_YA_054,12032469,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x711,,,0,rating-task,17,,Spreadsheet,Spreadsheet,9,Ratings,Ratings,j64n3q,1,info,,16.799999999813735,0,16.799999999813735,16.799999999813735,0,16.799999999813735,1,16.799999999813735,0,0,,Slider,Joyful Slider,21,object-137,Ratings,Fire 10.jpg,,6,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,88,22
