Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-fj4d,Manipulation: Spreadsheet,Manipulation: correctAnswerCount,Manipulation: EarlyExitButtonText,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,stimuli,ShowProgressBar
26,1766262695608,20/12/2025 20:31:35,1766262693273,-9,20/12/2025 11:31:33,169297,30,task-cusq,repeat-xtpj#1,51562760,62dc4a5fef307ee53c61afcc,14788581,,complete,,69470656a47d482d85d6a132,computer,Desktop or Laptop,Chromium OS 14816.17.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,5,2,Screen 1,content,content_web_audio,5.899999991059303,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,3,HugginsPitch_11_3.flac,1
27,1766262701169,20/12/2025 20:31:41,1766262699280,-9,20/12/2025 11:31:39,169297,30,task-cusq,repeat-xtpj#1,51562760,62dc4a5fef307ee53c61afcc,14788581,,complete,,69470656a47d482d85d6a132,computer,Desktop or Laptop,Chromium OS 14816.17.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,5,2,Screen 1,content,content_web_audio,6011.29999999702,,,,0,0,,,,,,1,Trial,3,HugginsPitch_11_3.flac,1
28,1766262701856,20/12/2025 20:31:41,1766262699964,-9,20/12/2025 11:31:39,169297,30,task-cusq,repeat-xtpj#1,51562760,62dc4a5fef307ee53c61afcc,14788581,,complete,,69470656a47d482d85d6a132,computer,Desktop or Laptop,Chromium OS 14816.17.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,5,3,Screen 2,buttonC,response_button_text,645,,,3,1,1,,,,,,1,Trial,3,HugginsPitch_11_3.flac,1
29,1766262702854,20/12/2025 20:31:42,1766262700947,-9,20/12/2025 11:31:40,169297,30,task-cusq,repeat-xtpj#1,51562760,62dc4a5fef307ee53c61afcc,14788581,,complete,,69470656a47d482d85d6a132,computer,Desktop or Laptop,Chromium OS 14816.17.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,6,1,Screen 3,Zone3,timelimit_screen,1000.281999999992,,,,0,0,,,,1,,1,Trial,3,HugginsPitch_2_3.flac,1
30,1766262703180,20/12/2025 20:31:43,1766262700980,-9,20/12/2025 11:31:40,169297,30,task-cusq,repeat-xtpj#1,51562760,62dc4a5fef307ee53c61afcc,14788581,,complete,,69470656a47d482d85d6a132,computer,Desktop or Laptop,Chromium OS 14816.17.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,6,2,Screen 1,content,content_web_audio,2.5999999940395355,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,3,HugginsPitch_2_3.flac,1
31,1766262708928,20/12/2025 20:31:48,1766262706985,-9,20/12/2025 11:31:46,169297,30,task-cusq,repeat-xtpj#1,51562760,62dc4a5fef307ee53c61afcc,14788581,,complete,,69470656a47d482d85d6a132,computer,Desktop or Laptop,Chromium OS 14816.17.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,6,2,Screen 1,content,content_web_audio,6005.399999991059,,,,0,0,,,,,,1,Trial,3,HugginsPitch_2_3.flac,1
32,1766262709436,20/12/2025 20:31:49,1766262707547,-9,20/12/2025 11:31:47,169297,30,task-cusq,repeat-xtpj#1,51562760,62dc4a5fef307ee53c61afcc,14788581,,complete,,69470656a47d482d85d6a132,computer,Desktop or Laptop,Chromium OS 14816.17.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,6,3,Screen 2,buttonC,response_button_text,518.7000000029802,,,3,1,1,,,,,,1,Trial,3,HugginsPitch_2_3.flac,1
33,1766262712697,20/12/2025 20:31:52,1766262710590,-9,20/12/2025 11:31:50,169297,30,task-cusq,repeat-xtpj#1,51562760,62dc4a5fef307ee53c61afcc,14788581,,complete,,69470656a47d482d85d6a132,computer,Desktop or Laptop,Chromium OS 14816.17.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,14,1,1,Screen 1,advancementZone,continue_button,3015.7000000029802,,,,0,0,,,,,,,End,,,
34,1766262713239,20/12/2025 20:31:53,1766262710602,-9,20/12/2025 11:31:50,169297,30,task-cusq,repeat-xtpj#1,51562760,62dc4a5fef307ee53c61afcc,14788581,,complete,,69470656a47d482d85d6a132,computer,Desktop or Laptop,Chromium OS 14816.17.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,,,END TASK,,,,,117440,,,,,,,,,,,,,,,
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
